Time,Device ID,WCenter Lat,WCenter Lon,WCenter Alt,SSID,MAC,Ferquency,Signal
Fri Dec 01 11:00:00 IST 2017,,34.81245844110614,32.16958247747079,30.970480454753726,BezeqFree,20:0c:c8:2b:2a:14,model=SM-G950F_device=dreamlte,-71
Fri Dec 01 11:00:00 IST 2017,,34.81230905,32.169817,29.98143137,landau,74:da:38:14:4b:88,model=SM-G950F_device=dreamlte,-86
Fri Dec 01 11:00:00 IST 2017,,34.812105564603925,32.16943411538548,36.61713929573076,DIRECT-1C-HP,f8:d1:11:b8:3b:7e,model=SM-G950F_device=dreamlte,-93
Fri Dec 01 11:00:00 IST 2017,,34.81264776673432,32.170614779602865,28.856246571575973,DeskJet,a0:ab:1b:62:0d:fc,model=Lenovo,-83
Fri Dec 01 11:00:00 IST 2017,,34.812568406839986,32.17049616508933,35.32006748280486,3830,d0:d4:12:5e:db:f2,PB2-690Y_device=PB2PRO,-82
Fri Dec 01 11:00:00 IST 2017,,34.81263388134254,32.17023500683574,29.400103861764514,series,e8:94:f6:e2:6e:4b,model=SM-G950F_device=dreamlte,-65
Fri Dec 01 11:00:00 IST 2017,,34.81269163800742,32.17024638126655,33.22714033934763,nina,70:4d:7b:0c:89:50,model=SM-G950F_device=dreamlte,-75
Fri Dec 01 11:00:00 IST 2017,,34.81259485,32.17053537,37.0,UFI_UF230_B3F,c4:04:15:64:e8:cc,model=SM-G950F_device=dreamlte,-77
Fri Dec 01 11:00:00 IST 2017,,34.812604630186485,32.170673816282374,33.00980472385518,Home,00:0b:6c:4d:1b:3f,model=SM-G950F_device=dreamlte,-70
Fri Dec 01 11:00:00 IST 2017,,34.81271372538758,32.17076270771375,38.93982017238009,WR,14:cc:20:76:c0:8e,model=Lenovo,-85
Fri Dec 01 11:00:00 IST 2017,,34.81276766,32.17081209,28.92440372,Candan,4c:60:de:51:8b:ca,PB2-690Y_device=PB2PRO,-89
Fri Dec 01 11:00:00 IST 2017,,34.81278702743263,32.17093157329206,35.098080439275314,HOTBOX-651B,28:80:23:40:5f:af,model=Lenovo,-70
Fri Dec 01 11:00:00 IST 2017,,34.81273257138688,32.17086131107213,37.55114754098361,Mehta_Up,a4:2b:b0:d4:55:36,PB2-690Y_device=PB2PRO,-74
Fri Dec 01 11:00:00 IST 2017,,34.812568406839986,32.17049616508933,35.32006748280486,LRWN,d0:d4:12:5e:db:f2,model=SM-G950F_device=dreamlte,-93
Fri Dec 01 11:00:00 IST 2017,,34.81295222550321,32.17178432683929,30.622317270252754,Fuck,00:12:2a:e1:6c:4c,model=SM-G950F_device=dreamlte,-89
Fri Dec 01 11:01:00 IST 2017,,34.8128554262013,32.17143645030123,38.58572276052996,Off,14:cc:20:76:b8:2a,model=Lenovo,-87
Fri Dec 01 11:01:00 IST 2017,,34.813117385343396,32.17208376762239,36.74467850869553,Home,80:26:89:0d:4f:84,PB2-690Y_device=PB2PRO,-84
Fri Dec 01 11:01:00 IST 2017,,34.813117385343396,32.17208376762239,36.74467850869553,nina,80:26:89:0d:4f:84,model=SM-G950F_device=dreamlte,-78
Fri Dec 01 11:01:00 IST 2017,,34.813117385343396,32.17208376762239,36.74467850869553,landau,80:26:89:0d:4f:84,model=Lenovo,-76
Fri Dec 01 11:01:00 IST 2017,,34.813117385343396,32.17208376762239,36.74467850869553,Mehta_Up,80:26:89:0d:4f:84,PB2-690Y_device=PB2PRO,-70
Fri Dec 01 11:01:00 IST 2017,,34.813117385343396,32.17208376762239,36.74467850869553,klaiman,80:26:89:0d:4f:84,model=Lenovo,-70
Fri Dec 01 11:01:00 IST 2017,,34.813586407435764,32.17236621951538,41.62609770376634,Siemens,a4:2b:b0:ad:2d:34,PB2-690Y_device=PB2PRO,-82
Fri Dec 01 11:01:00 IST 2017,,34.81365607457001,32.17236066945361,30.374179752400053,frank,52:b0:ce:ac:32:98,model=SM-G950F_device=dreamlte,-67
Fri Dec 01 11:01:00 IST 2017,,34.81336990029565,32.17239627107894,33.515282987234094,ter123,d8:fb:5e:17:47:f8,model=Lenovo,-89
Fri Dec 01 11:01:00 IST 2017,,34.81382193547652,32.17232205730656,37.41697240587233,Gillad-1_2.4,c4:a8:1d:12:7d:4c,PB2-690Y_device=PB2PRO,-66
Fri Dec 01 11:01:00 IST 2017,,34.814366351753556,32.17226197446892,32.141014502706994,UFI_UF230_B3F,14:ae:db:58:73:75,model=SM-G950F_device=dreamlte,-58
Fri Dec 01 11:03:00 IST 2017,,34.81443004,32.17223176,45.0,TP-LINK_76C08E,14:9d:09:80:00:f1,model=Lenovo,-85
Fri Dec 01 11:04:00 IST 2017,,34.81427982903954,32.17223818929857,48.622457136696845,Laufer-wifi,06:ae:db:58:73:75,PB2-690Y_device=PB2PRO,-74
Fri Dec 01 11:04:00 IST 2017,,34.81427982903954,32.17223818929857,48.622457136696845,HP-Print-AF-Officejet,06:ae:db:58:73:75,model=SM-G950F_device=dreamlte,-57
Fri Dec 01 11:04:00 IST 2017,,34.81388258,32.17232954,48.0,Pro,f4:f2:6d:af:45:26,model=Lenovo,-93
Fri Dec 01 11:04:00 IST 2017,,34.81390382,32.17230692,46.7222322,6830,fc:b4:e6:d2:86:9e,PB2-690Y_device=PB2PRO,-81
Fri Dec 01 11:04:00 IST 2017,,34.81382193547652,32.17232205730656,37.41697240587233,Motti11,c4:a8:1d:12:7d:4c,model=SM-G950F_device=dreamlte,-93
Fri Dec 01 11:04:00 IST 2017,,34.81336990029565,32.17239627107894,33.515282987234094,Siemens,d8:fb:5e:17:47:f8,model=Lenovo,-90
Fri Dec 01 11:04:00 IST 2017,,34.813010274038064,32.172446161073495,38.08967940854689,Oded,70:5a:0f:b2:64:cd,PB2-690Y_device=PB2PRO,-67
Fri Dec 01 11:04:00 IST 2017,,34.812384509796765,32.17255562967106,45.63922479263982,5Ghz,00:78:9e:f9:f5:5b,model=SM-G950F_device=dreamlte,-81
Fri Dec 01 11:04:00 IST 2017,,34.81192039732568,32.17196516038125,43.02997919131326,Oded,80:1f:02:a3:7d:62,model=Lenovo,-83
Fri Dec 01 11:04:00 IST 2017,,34.81129461449425,32.17064915418148,27.775458859854766,DIR-825-4f83,14:ae:db:32:d5:c2,PB2-690Y_device=PB2PRO,-92
Fri Dec 01 11:04:00 IST 2017,,34.81206366,32.17244369,42.9234122,DIR-825-4f83,88:dc:96:3b:f5:e0,model=SM-G950F_device=dreamlte,-87
Fri Dec 01 11:04:00 IST 2017,,34.812012775001214,32.172112748261775,38.149036302524706,DIR-825-4f83,c4:12:f5:85:27:c2,model=Lenovo,-80
Fri Dec 01 11:04:00 IST 2017,,34.8119037430026,32.17193606680359,31.52103164046283,DIR-825-4f83,8c:59:c3:ea:db:4a,PB2-690Y_device=PB2PRO,-88
Fri Dec 01 11:05:00 IST 2017,,34.81183742,32.17177366,41.75368558,DIR-825-4f83,8c:59:c3:ea:db:4b,model=SM-G950F_device=dreamlte,-91
Fri Dec 01 11:05:00 IST 2017,,34.81170468228661,32.17147856130616,34.0239469288725,lellouche,08:97:58:31:e0:c6,model=Lenovo,-87
Fri Dec 01 11:05:00 IST 2017,,34.81170468228661,32.17147856130616,34.0239469288725,Bezeq,08:97:58:31:e0:c6,PB2-690Y_device=PB2PRO,-85
Fri Dec 01 11:05:00 IST 2017,,34.81170468228661,32.17147856130616,34.0239469288725,Free,08:97:58:31:e0:c6,model=SM-G950F_device=dreamlte,-78
Fri Dec 01 11:05:00 IST 2017,,34.81166865,32.17134388,41.11423605,GA32E3,6c:2e:85:fe:da:b8,model=Lenovo,-75
Fri Dec 01 11:05:00 IST 2017,,34.81125367,32.17063751,31.0,sellahome,c4:12:f5:82:92:78,PB2-690Y_device=PB2PRO,-96
Fri Dec 01 11:05:00 IST 2017,,34.81117905271656,32.17043615433227,31.985452880865623,Orit,d8:5d:4c:d9:c4:68,model=SM-G950F_device=dreamlte,-65
Fri Dec 01 11:05:00 IST 2017,,34.81109444085028,32.17022110615157,34.586808293426984,love,00:24:2b:cf:13:21,model=Lenovo,-64
Fri Dec 01 11:05:00 IST 2017,,34.81090236,32.16991824,25.0,HUAWEI-00F1,fa:8f:ca:35:6e:e9,PB2-690Y_device=PB2PRO,-86
Fri Dec 01 11:05:00 IST 2017,,34.81096824,32.16994496,41.15224303,BezeqFree,86:2a:a8:a1:a0:b5,model=SM-G950F_device=dreamlte,-89
Fri Dec 01 11:05:00 IST 2017,,34.810811400954954,32.16961472513236,28.56655395303611,BezeqFree,74:da:39:54:b8:1d,model=Lenovo,-79
Fri Dec 01 11:05:00 IST 2017,,34.81086099,32.16969384,40.95173659,Basement,74:da:38:54:b8:1c,PB2-690Y_device=PB2PRO,-80
Fri Dec 01 11:05:00 IST 2017,,34.81076873796656,32.16947598662316,35.05179305270807,Lahav,c4:12:f5:f9:5c:7c,model=Lenovo,-79
Fri Dec 01 11:05:00 IST 2017,,34.81129461449425,32.17064915418148,27.775458859854766,Orit,14:ae:db:32:d5:c2,PB2-690Y_device=PB2PRO,-95
Fri Dec 01 11:05:00 IST 2017,,34.81054028,32.16885855,39.92476461,sellahome,e4:6f:13:71:f5:ce,model=SM-G950F_device=dreamlte,-91
Fri Dec 01 11:05:00 IST 2017,,34.810599893644785,32.16885466674291,25.21295586081863,DIRECT-CC-HP,e4:6f:13:73:0a:c2,model=Lenovo,-79
Fri Dec 01 11:05:00 IST 2017,,34.8107842332903,32.16871182208617,38.46326223304439,DeskJet,00:25:86:b1:6f:f8,PB2-690Y_device=PB2PRO,-85
Fri Dec 01 11:05:00 IST 2017,,34.811431718218316,32.1688052392618,35.40337896527467,4670,0c:f4:d5:29:a2:9c,model=Lenovo,-89
Fri Dec 01 11:05:00 IST 2017,,34.81142130774598,32.168800600402065,27.345797192825337,series,ec:8c:a2:09:dd:48,PB2-690Y_device=PB2PRO,-62
Fri Dec 01 11:05:00 IST 2017,,34.811431718218316,32.1688052392618,35.40337896527467,HOTBOX1234,0c:f4:d5:29:a2:9c,model=SM-G950F_device=dreamlte,-83
Fri Dec 01 11:06:00 IST 2017,,34.811431718218316,32.1688052392618,35.40337896527467,Gil,0c:f4:d5:29:a2:9c,model=Lenovo,-73
Fri Dec 01 11:06:00 IST 2017,,34.81201901095606,32.16930034169236,38.66654486168466,Kitchen,82:2a:a8:bf:94:29,PB2-690Y_device=PB2PRO,-74
Fri Dec 01 11:06:00 IST 2017,,34.81211179,32.1695048,27.0,GFCM,40:b0:34:62:33:a6,model=SM-G950F_device=dreamlte,-87
Fri Dec 01 11:06:00 IST 2017,,34.812381154525326,32.17008078532278,34.95763675812058,kenley-up,14:ae:db:48:af:4d,model=SM-G950F_device=dreamlte,-91
Fri Dec 01 11:06:00 IST 2017,,34.812132632441504,32.16951773770963,27.6141847251631,varda,b4:ee:b4:a7:81:5c,model=SM-G950F_device=dreamlte,-96
Fri Dec 01 11:06:00 IST 2017,,34.81153608358341,32.16977680077986,34.85165157615005,Liza,74:da:38:a9:1c:df,model=SM-G950F_device=dreamlte,-88
Fri Dec 01 11:06:00 IST 2017,,34.812568406839986,32.17049616508933,35.32006748280486,Liza,d0:d4:12:5e:db:f2,model=Lenovo,-88
Fri Dec 01 11:06:00 IST 2017,,34.81269163800742,32.17024638126655,33.22714033934763,SEW132_23574336,70:4d:7b:0c:89:50,PB2-690Y_device=PB2PRO,-69
Fri Dec 01 11:06:00 IST 2017,,34.812381154525326,32.17008078532278,34.95763675812058,SEW132_23574336,14:ae:db:48:af:4d,model=SM-G950F_device=dreamlte,-94
Fri Dec 01 11:06:00 IST 2017,,34.812604630186485,32.170673816282374,33.00980472385518,SEW132_23574336,00:0b:6c:4d:1b:3f,model=Lenovo,-58
Fri Dec 01 11:06:00 IST 2017,,34.81271372538758,32.17076270771375,38.93982017238009,HOTBOX-1966,14:cc:20:76:c0:8e,PB2-690Y_device=PB2PRO,-84
Fri Dec 01 11:06:00 IST 2017,,34.81264776673432,32.170614779602865,28.856246571575973,David,a0:ab:1b:62:0d:fc,model=Lenovo,-95
Fri Dec 01 11:06:00 IST 2017,,34.812311247512675,32.1712868794653,33.30888583875395,shlomi,c4:a8:1d:12:df:c5,PB2-690Y_device=PB2PRO,-94
Fri Dec 01 11:06:00 IST 2017,,34.813117385343396,32.17208376762239,36.74467850869553,stephane,80:26:89:0d:4f:84,model=SM-G950F_device=dreamlte,-87
Fri Dec 01 11:06:00 IST 2017,,34.81293238,32.17144111,31.0,,b0:5a:da:fa:44:76,model=Lenovo,-85
Fri Dec 01 11:06:00 IST 2017,,34.812604630186485,32.170673816282374,33.00980472385518,Rozenkrants,00:0b:6c:4d:1b:3f,PB2-690Y_device=PB2PRO,-90
Fri Dec 01 11:06:00 IST 2017,,34.81290645651568,32.17151950533051,36.1876526341848,oved-main,c0:ac:54:f5:7d:bd,model=Lenovo,-89
Fri Dec 01 11:06:00 IST 2017,,34.81290645651568,32.17151950533051,36.1876526341848,oved-main_2EX,c0:ac:54:f5:7d:bd,PB2-690Y_device=PB2PRO,-89
Fri Dec 01 11:06:00 IST 2017,,34.813117385343396,32.17208376762239,36.74467850869553,Lili,80:26:89:0d:4f:84,model=Lenovo,-81
Fri Dec 01 11:06:00 IST 2017,,34.813117385343396,32.17208376762239,36.74467850869553,GFCM,80:26:89:0d:4f:84,PB2-690Y_device=PB2PRO,-74
Fri Dec 01 11:06:00 IST 2017,,34.81287570965926,32.17245021201246,33.58187581664222,RS_GUEST,10:0d:7f:80:17:80,model=SM-G950F_device=dreamlte,-82
Fri Dec 01 11:06:00 IST 2017,,34.81333866873062,32.172405297725334,35.33871276392167,simon,00:07:26:4f:07:ae,model=Lenovo,-86
Fri Dec 01 11:07:00 IST 2017,,34.813117385343396,32.17208376762239,36.74467850869553,A-Home,80:26:89:0d:4f:84,PB2-690Y_device=PB2PRO,-66
Fri Dec 01 11:07:00 IST 2017,,34.81336990029565,32.17239627107894,33.515282987234094,LRWN,d8:fb:5e:17:47:f8,model=Lenovo,-82
Fri Dec 01 11:07:00 IST 2017,,34.81365607457001,32.17236066945361,30.374179752400053,LRWN,52:b0:ce:ac:32:98,PB2-690Y_device=PB2PRO,-62
Fri Dec 01 11:07:00 IST 2017,,34.813010274038064,32.172446161073495,38.08967940854689,LRWN,70:5a:0f:b2:64:cd,model=SM-G950F_device=dreamlte,-95
Fri Dec 01 11:07:00 IST 2017,,34.81382193547652,32.17232205730656,37.41697240587233,LRWN,c4:a8:1d:12:7d:4c,model=Lenovo,-78
Fri Dec 01 11:07:00 IST 2017,,34.81382193547652,32.17232205730656,37.41697240587233,Home,c4:a8:1d:12:7d:4c,PB2-690Y_device=PB2PRO,-57
Fri Dec 01 11:07:00 IST 2017,,34.81382193547652,32.17232205730656,37.41697240587233,DIRECT-A5-HP,c4:a8:1d:12:7d:4c,model=SM-G950F_device=dreamlte,-64
Fri Dec 01 11:07:00 IST 2017,,34.81441454,32.17225794,40.08129431,DeskJet,48:ee:0c:3d:eb:b8,model=Lenovo,-85
Fri Dec 01 11:09:00 IST 2017,,34.81348839,32.17237924,36.0,3700,7c:03:4c:ba:f5:5a,PB2-690Y_device=PB2PRO,-75
Fri Dec 01 11:09:00 IST 2017,,34.813029476637745,32.172448969678285,31.29501153271487,series,6c:b0:ce:ac:32:9b,model=Lenovo,-89
Fri Dec 01 11:09:00 IST 2017,,34.813010274038064,32.172446161073495,38.08967940854689,InnovationEndeavors-guest,70:5a:0f:b2:64:cd,PB2-690Y_device=PB2PRO,-68
Fri Dec 01 11:09:00 IST 2017,,34.8121285943714,32.17000964010358,32.13853079075498,HOTBOX-8156,c0:ff:d4:7b:82:30,model=SM-G950F_device=dreamlte,-89
Fri Dec 01 11:09:00 IST 2017,,34.81192728,32.17206721,32.0,InnovationEndeavors,00:f6:63:15:58:82,model=SM-G950F_device=dreamlte,-94
Fri Dec 01 11:09:00 IST 2017,,34.81183239,32.17180755,31.0,Siemens,c4:04:15:60:6a:b6,model=Lenovo,-82
Fri Dec 01 11:09:00 IST 2017,,34.81150977,32.17106538,30.0,ter123,c0:ac:54:f8:0c:ac,PB2-690Y_device=PB2PRO,-94
Fri Dec 01 11:10:00 IST 2017,,34.81118089,32.17043936,29.0,InnovationEndeavors-guest,74:da:38:6c:89:7b,model=SM-G950F_device=dreamlte,-83
Fri Dec 01 11:10:00 IST 2017,,34.81153608358341,32.16977680077986,34.85165157615005,UFI_UF230_B3F,74:da:38:a9:1c:df,model=Lenovo,-92
Fri Dec 01 11:10:00 IST 2017,,34.81071738,32.16931851,31.0,TP-LINK_76C08E,10:fe:ed:74:fc:46,PB2-690Y_device=PB2PRO,-92
Fri Dec 01 11:10:00 IST 2017,,34.81063066,32.16874453,28.0,klaiman,cc:b2:55:e8:4c:e6,model=SM-G950F_device=dreamlte,-88
Fri Dec 01 11:10:00 IST 2017,,34.811185,32.16871788,29.0,maya,00:78:9e:fa:b2:d0,model=Lenovo,-91
Fri Dec 01 11:10:00 IST 2017,,34.81168165,32.16879785,32.0,salon,90:8d:78:b6:28:f6,PB2-690Y_device=PB2PRO,-62
Fri Dec 01 11:10:00 IST 2017,,34.8121285943714,32.17000964010358,32.13853079075498,DIR-825-4f83,c0:ff:d4:7b:82:30,model=Lenovo,-95
Fri Dec 01 11:10:00 IST 2017,,34.8121884,32.16968439,31.0,DIRECT-75-HP,e0:ce:c3:8c:c1:94,PB2-690Y_device=PB2PRO,-93
Fri Dec 01 11:10:00 IST 2017,,34.812604630186485,32.170673816282374,33.00980472385518,DeskJet,00:0b:6c:4d:1b:3f,model=Lenovo,-91
Fri Dec 01 11:10:00 IST 2017,,34.81248459,32.17035702,32.0,4670,d8:fb:5e:17:62:f5,PB2-690Y_device=PB2PRO,-80
Fri Dec 01 11:11:00 IST 2017,,34.812604630186485,32.170673816282374,33.00980472385518,series,00:0b:6c:4d:1b:3f,model=Lenovo,-73
Fri Dec 01 11:11:00 IST 2017,,34.8128554262013,32.17143645030123,38.58572276052996,UFI_UF230_B3F,14:cc:20:76:b8:2a,PB2-690Y_device=PB2PRO,-72
Fri Dec 01 11:11:00 IST 2017,,34.81290645651568,32.17151950533051,36.1876526341848,HOTBOX-2017,c0:ac:54:f5:7d:bd,model=SM-G950F_device=dreamlte,-72
Fri Dec 01 11:11:00 IST 2017,,34.812704035,32.170888525,41.0,HOTBOX-2017,00:1c:10:09:4f:bc,model=SM-G950F_device=dreamlte,-84
Fri Dec 01 11:11:00 IST 2017,,34.812604630186485,32.170673816282374,33.00980472385518,DIR-825-4f83,00:0b:6c:4d:1b:3f,model=Lenovo,-87
Fri Dec 01 11:11:00 IST 2017,,34.81295222550321,32.17178432683929,30.622317270252754,DIR-825-4f83,00:12:2a:e1:6c:4c,PB2-690Y_device=PB2PRO,-87
Fri Dec 01 11:11:00 IST 2017,,34.813693684730715,32.17235659526282,37.75858536848347,ELDAD,b0:b2:8f:01:ad:fe,model=SM-G950F_device=dreamlte,-88
Fri Dec 01 11:11:00 IST 2017,,34.813693684730715,32.17235659526282,37.75858536848347,HOTBOX-1A14,b0:b2:8f:01:ad:fe,model=Lenovo,-74
